Feature,Importance
ch0_imag_band_28_mean,6.148093644405976e-05
ch0_imag_band_30_skew,6.144830955621592e-05
ch0_real_band_8_skew,6.141336439382318e-05
ch1_phase_band_19_skew,6.130329895679891e-05
ch1_phase_band_6_mean,6.129323121492776e-05
ch1_phase_band_17_skew,6.119732850380291e-05
ch0_phase_band_32_mean,6.11535533793365e-05
ch0_phase_band_10_std,6.114974200055206e-05
ch1_phase_band_28_kurtosis,6.113558251462233e-05
ch1_phase_band_30_skew,6.1019579089111265e-05
ch0_phase_band_4_skew,6.1006054700887474e-05
ch1_phase_band_9_std,6.0935505876584456e-05
ch0_cqcc_18_skew,6.081815632574126e-05
ch1_phase_band_28_skew,6.080428448204663e-05
ch0_phase_band_29_mean,6.0719869370646334e-05
ch1_imag_band_27_mean,6.068972106432779e-05
ch1_phase_band_35_skew,6.0604213284283184e-05
ch1_mgd_band_10_mean,6.057373458937431e-05
ch0_real_band_11_mean,6.057132698258686e-05
ch0_phase_band_14_std,6.052376686127547e-05
ch0_mfcc_10_std,6.0488651501372315e-05
ch1_cqcc_13_skew,6.0483174255830946e-05
ch0_mgd_band_11_skew,6.047777903489636e-05
ch1_mgd_band_19_skew,6.042924638024575e-05
ch0_imag_band_39_mean,6.035067328792074e-05
ch0_mfcc_16_skew,6.0250525060625946e-05
ch0_mgd_band_22_mean,6.019771749638928e-05
ch1_phase_band_9_mean,6.015582163241392e-05
ch0_phase_band_34_mean,6.0127638527181774e-05
ch0_phase_band_19_skew,6.0094977976346544e-05
ch0_phase_band_26_skew,6.009364346244703e-05
ch1_phase_band_31_skew,6.002462036182005e-05
ch0_lfcc_16_skew,6.0021092841403355e-05
ch1_phase_band_18_kurtosis,5.998838170745291e-05
ch1_imag_band_26_kurtosis,5.996565173117993e-05
ch1_cqcc_12_skew,5.9951459186521945e-05
ch1_mgd_band_15_skew,5.994501676758993e-05
ch1_real_band_18_skew,5.9892702327870925e-05
ch1_lfcc_16_mean,5.982040111669416e-05
ch0_lfcc_17_skew,5.98135360925221e-05
ch0_phase_band_13_mean,5.9791046419227075e-05
ch1_imag_band_15_mean,5.9769852949228543e-05
ch1_phase_band_28_mean,5.975525359052585e-05
ch1_mag_band_27_skew,5.969800077993471e-05
ch0_phase_band_15_mean,5.9645773356022466e-05
ch1_imag_band_12_skew,5.954951887552105e-05
ch1_phase_band_12_skew,5.947140962121888e-05
ch0_real_band_28_mean,5.9416179020334366e-05
ch0_phase_band_31_skew,5.9334187679384523e-05
ch1_cqcc_15_skew,5.9304099123767334e-05
ch0_phase_band_25_std,5.923249716329894e-05
ch1_phase_band_14_kurtosis,5.921813475823255e-05
ch1_cqcc_9_skew,5.9140635775707416e-05
ch1_phase_band_14_mean,5.91145928393315e-05
ch0_mfcc_13_kurtosis,5.909223838722526e-05
ch1_phase_band_36_mean,5.903185056287681e-05
ch0_real_band_28_skew,5.8919044530580886e-05
ch1_phase_band_16_std,5.888304761182126e-05
ch0_mgd_band_4_skew,5.877346068638366e-05
ch1_real_band_28_mean,5.876563027047324e-05
ch0_real_band_16_mean,5.875211487634026e-05
ch0_real_band_30_skew,5.87212575344347e-05
ch0_imag_band_25_mean,5.869044607076465e-05
ch0_real_band_8_kurtosis,5.868155928267914e-05
ch1_imag_band_35_mean,5.8637832272540397e-05
ch0_real_band_4_skew,5.860570885931532e-05
ch1_mgd_band_17_skew,5.856079414296422e-05
ch1_mgd_band_14_mean,5.853482121378055e-05
ch1_cqcc_6_skew,5.850041421150659e-05
ch1_imag_band_4_skew,5.8499905873299506e-05
ch1_real_band_15_mean,5.841466046955691e-05
ch1_imag_band_29_skew,5.832029717366771e-05
ch0_phase_band_34_skew,5.827963089758401e-05
ch0_mgd_band_20_skew,5.81871194922739e-05
ch1_phase_band_23_kurtosis,5.8175532641907026e-05
ch1_phase_band_6_std,5.8126301689419214e-05
ch0_mfcc_17_skew,5.8109105804429436e-05
ch0_real_band_20_mean,5.808943733867263e-05
ch1_imag_band_19_skew,5.7929963418420054e-05
ch0_phase_band_6_skew,5.7926859106489725e-05
ch0_mgd_band_21_skew,5.788157192315867e-05
ch1_mgd_band_20_skew,5.780050553512224e-05
ch0_mgd_band_24_skew,5.772415211825807e-05
ch1_phase_band_19_std,5.765359801560174e-05
ch0_phase_band_15_skew,5.7597093678831034e-05
ch0_phase_band_36_skew,5.758990209312927e-05
ch0_mfcc_14_skew,5.75754381200322e-05
ch1_phase_band_4_skew,5.751131892686498e-05
ch0_mgd_band_11_mean,5.7450742004429356e-05
ch1_real_band_23_mean,5.738836799331242e-05
ch0_imag_band_17_skew,5.73411621639427e-05
ch1_phase_band_11_kurtosis,5.7277323181806316e-05
ch0_mgd_band_14_skew,5.710110826658982e-05
ch1_mfcc_18_kurtosis,5.70533714475957e-05
ch1_real_band_39_mean,5.697309380414556e-05
ch1_imag_band_18_mean,5.691035613816879e-05
ch0_mgd_band_23_skew,5.687665973317806e-05
ch1_imag_band_12_mean,5.6846158061140386e-05
ch1_imag_band_6_kurtosis,5.684080879565436e-05
ch1_imag_band_38_skew,5.680465922266892e-05
ch1_mfcc_17_kurtosis,5.673748050596934e-05
ch1_phase_band_13_skew,5.6707087974366566e-05
ch0_cqcc_10_skew,5.652618990406005e-05
ch1_imag_band_14_mean,5.643223739049728e-05
ch0_phase_band_14_kurtosis,5.640575528684579e-05
ch0_phase_band_18_kurtosis,5.640188353989982e-05
ch0_phase_band_15_kurtosis,5.634002272690606e-05
ch1_real_band_26_mean,5.631186264594666e-05
ch0_phase_band_32_skew,5.6281619891542474e-05
ch0_mgd_band_16_skew,5.626674749248384e-05
ch0_mgd_band_12_mean,5.6219398098473455e-05
ch1_imag_band_25_mean,5.611684446874803e-05
ch1_phase_band_8_mean,5.602670187484731e-05
ch1_cqcc_10_skew,5.5997134590290186e-05
ch0_imag_band_34_mean,5.586537703210284e-05
ch0_phase_band_17_skew,5.574049974210638e-05
ch1_phase_band_11_skew,5.572752700292594e-05
ch1_imag_band_26_skew,5.568267722138952e-05
ch1_phase_band_13_mean,5.5648972808419506e-05
ch1_cqcc_18_mean,5.5552102300441263e-05
ch1_mgd_band_11_mean,5.555077459718399e-05
ch1_lfcc_15_kurtosis,5.554756307962103e-05
ch1_mgd_band_14_skew,5.544771981429341e-05
ch0_real_band_36_mean,5.543982572210292e-05
ch0_imag_band_13_mean,5.5308535987073524e-05
ch1_imag_band_24_mean,5.525558428273994e-05
ch1_mgd_band_12_skew,5.524409386556121e-05
ch1_phase_band_32_skew,5.509383838899172e-05
ch0_mgd_band_10_skew,5.501575354150962e-05
ch1_imag_band_31_mean,5.501337819461463e-05
ch1_phase_band_4_kurtosis,5.498381366238526e-05
ch1_phase_band_9_skew,5.4856944146174956e-05
ch1_real_band_37_skew,5.4700427338492265e-05
ch0_mag_band_26_skew,5.457180365673225e-05
ch0_phase_band_8_std,5.4495295591382994e-05
ch0_real_band_29_mean,5.447722158041718e-05
ch1_real_band_21_mean,5.43636257931849e-05
ch0_real_band_25_mean,5.4353729138442196e-05
ch0_phase_band_22_kurtosis,5.427697502851816e-05
ch0_phase_band_33_mean,5.4275729104997966e-05
ch0_phase_band_6_std,5.426904539512928e-05
ch0_phase_band_14_mean,5.420677350384784e-05
ch0_real_band_21_mean,5.408799961208976e-05
ch1_real_band_6_skew,5.391684620511013e-05
ch0_phase_band_20_std,5.3770487546304186e-05
ch1_phase_band_16_skew,5.372077568453651e-05
ch1_mgd_band_8_skew,5.370557317055859e-05
ch0_real_band_15_mean,5.3481171612631764e-05
ch1_phase_band_12_kurtosis,5.343816587117549e-05
ch1_phase_band_22_skew,5.34243002979263e-05
ch1_lfcc_18_mean,5.334862540252509e-05
ch1_lfcc_15_skew,5.3325027118441636e-05
ch1_real_band_27_mean,5.3252572147285744e-05
ch0_real_band_22_skew,5.306482006973759e-05
ch1_phase_band_27_skew,5.3063590764055415e-05
ch1_lfcc_18_skew,5.278210974217311e-05
ch1_phase_band_22_kurtosis,5.277201546058702e-05
ch0_phase_band_12_skew,5.274209044895392e-05
ch0_mgd_band_17_skew,5.2596463378765225e-05
ch1_imag_band_28_mean,5.251173521647441e-05
ch0_phase_band_8_kurtosis,5.246571785916592e-05
ch0_phase_band_4_mean,5.244123137827515e-05
ch0_mag_band_26_mean,5.238333017905229e-05
ch1_real_band_25_mean,5.236339209686474e-05
ch0_imag_band_29_mean,5.209809866327981e-05
ch1_phase_band_6_skew,5.2028108434392254e-05
ch0_phase_band_10_kurtosis,5.188094901683227e-05
ch1_imag_band_30_mean,5.1653843468170635e-05
ch1_phase_band_8_std,5.161639620058509e-05
ch1_real_band_30_mean,5.1507357934382525e-05
ch0_mag_band_6_kurtosis,5.146035346471757e-05
ch0_mfcc_16_kurtosis,5.145423354709044e-05
ch0_phase_band_9_skew,5.141444367993654e-05
ch0_cqcc_19_skew,5.1166442889452005e-05
ch1_phase_band_6_kurtosis,5.0438226407078294e-05
ch0_mgd_band_13_skew,5.011233786136231e-05
ch0_phase_band_16_kurtosis,5.00133199116967e-05
ch0_phase_band_21_skew,4.999263439898263e-05
ch0_phase_band_26_mean,4.972677727935637e-05
ch0_real_band_34_mean,4.93928068080959e-05
ch1_real_band_31_mean,4.927210921737012e-05
ch0_phase_band_16_mean,4.853796339428986e-05
ch0_mag_band_27_skew,4.8233136202856885e-05
ch0_phase_band_6_kurtosis,4.756963631013838e-05
ch1_phase_band_12_std,4.731140249529565e-05
ch1_mfcc_15_skew,4.7029482062026324e-05
ch1_real_band_27_skew,4.6062699719506614e-05
ch0_phase_band_21_kurtosis,4.602715183214749e-05
ch0_phase_band_20_mean,4.528740526871368e-05
ch1_real_band_29_mean,4.4974161449179844e-05
ch0_lfcc_18_skew,4.4313781412018175e-05
ch0_phase_band_16_std,4.401911134988067e-05
ch1_imag_band_34_mean,3.90660167532346e-05
ch0_real_band_27_kurtosis,3.8620065613334616e-05
ch1_imag_band_29_mean,3.667354868965994e-05
ch1_real_band_34_mean,3.583272242780464e-05
ch0_imag_band_37_mean,2.553163823134909e-05
ch1_imag_band_37_mean,2.5079607707212672e-05
ch1_real_band_37_mean,1.8405288671940424e-05
ch0_real_band_37_mean,1.4483154737724724e-05
